llm_status,llm_region_type,llm_identified_content,llm_direct_bid_item_evidence,llm_association_strength,llm_decision,llm_confidence,llm_reason,llm_error,llm_attempts,row_index,region_id,sheet_number,bid_item
SUCCESS,GENERAL_NOTE,"Text 'F.O.S.' (Face Of Stud) visible adjacent to wall framing lines on Level 01 Floor Plan (Blocks C & D), indicating wall stud orientation/position.","The region contains the annotation 'F.O.S.' (Face Of Stud), a standard wall framing notation used in metal framing layouts. It is located directly on the plan area showing wall lines and gaps consistent with wall framing layout, not a generic grid or room label. This provides direct evidence of the wall framing element referenced by the bid item.",DIRECT,RIGHT,HIGH,The highlighted region explicitly contains a 'F.O.S.' label (Face Of Stud) placed on the wall-framing area of the Level 01 Floor Plan among the wall lines. This is a direct indicator of wall framing layout/coordination (metal framing) rather than an indirect attribute (such as a related but non-specific note or a grid/room label). No OCR-only inference used; the evidence is visible in the drawing itself.,,1,555,region_000555,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,MATERIAL_TAG,F.O.S.,"The highlighted region shows a circle/tag with the text 'F.O.S.' (Face Of Stud) adjacent to wall-framing lines on the Level 01 Floor Plan (A-101CD). This is a direct evidence tag used in metal framing drawings to identify the framing material/feature (face of studs) and its alignment in the wall layout. The region sits within a wall-framing layout context with stud lines and dimensioning, which directly supports furnishing and installing wall framing as per the Bid Item.",DIRECT,RIGHT,HIGH,"The region contains the explicit label 'F.O.S.' (Face Of Stud), a concrete indicator used in wall framing drawings to locate and coordinate studs. The region is visually tied to the wall framing layout (stud lines/dimensions) on the same sheet (A-101CD Level 01 Blocks C & D), providing direct evidence that this region represents the wall framing work described by the bid item. OCR text is secondary and the visual evidence clearly shows the framing element rather than a general note or unrelated label.",,1,556,region_000556,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,PLAN_GEOMETRY,F.O.S. (Face Of Stud),The region shows a 'F.O.S.' label (Face Of Stud) which is a direct indicator used in wall framing layout to specify the position/face of studs for metal framing.,DIRECT,RIGHT,HIGH,"The highlighted region contains the explicit label 'F.O.S.' referring to Face Of Stud, a direct construct used in wall framing layouts. This is a specific, visible annotation tied to the wall framing layout (metal studs), not a generic or indirect reference. It directly identifies the work element related to the Bid Item (Furnish & Install Wall Framing Layout And Coordination).",,1,557,region_000557,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,PLAN_GEOMETRY,F.O.S.,"The region shows the annotation 'F.O.S.' (Face Of Stud) along a wall framing segment, which directly indicates wall framing layout on the floor plan and ties to the bid item for Furnish & Install Wall Framing Layout And Coordination.",DIRECT,RIGHT,HIGH,"The highlighted region visibly contains the label 'F.O.S.' (Face Of Stud) on a wall line within the Level 01 Floor Plan Blocks C & D. This is a direct, standard framing notation that identifies the wall framing geometry, not a generic note or unrelated text. It directly supports the bid item (wall framing layout/coordination) rather than requiring inference from same-trade or adjacent content.",,2,558,region_000558,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,SPECIFICATION_TEXT,F.O.S.,"The label 'F.O.S.' (Face Of Stud) is a standard annotation used on wall framing plans to denote the face of metal studs. The project legend confirms 'FACE OF STUD' as the meaning. This directly identifies a component of wall framing and is placed on the wall-framing area of the Level 01 Floor Plan, aligning with the Bid Item 'Furnish & Install Wall Framing Layout And Coordination' (Metal Framing).",DIRECT,RIGHT,HIGH,"The highlighted region shows the text 'F.O.S.' which, per the legend, means 'FACE OF STUD'. This is a direct reference to a wall-framing element (stud placement) on the floor plan, i.e., a component of metal wall framing. It does not rely on general alignment or indirect context but directly labels a framing element relevant to the bid item.",,1,559,region_000559,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,GENERAL_NOTE,F.O.S.,"The region shows the annotation 'F.O.S.' which stands for Face Of Stud, a standard label used in metal wall framing drawings to indicate stud alignment/position along a wall. This annotation appears on the Level 01 Floor Plan (A-101CD) in the wall framing area, directly tying to the wall framing layout and coordination work described by the bid item.",DIRECT,RIGHT,HIGH,"F.O.S. is a direct wall framing annotation (Face Of Stud) and is placed on the plan where wall framing/layout is defined, providing explicit evidence for the bid item 'Furnish & Install Wall Framing Layout And Coordination' under Metal Framing. It is not merely a general note or an indirect context.",,1,560,region_000560,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,PLAN_GEOMETRY,F.O.S. (Face of Stud) label near a wall segment,"The highlighted region contains a 'F.O.S.' annotation, which is a standard Face Of Stud label used on wall framing drawings to indicate the position/orientation of studs in metal framing. This is a direct element of wall framing layout notation and aligns with the bid item 'Furnish & Install Wall Framing Layout And Coordination' (Metal Framing).",DIRECT,RIGHT,HIGH,"1) The region shows a wall segment with the text 'F.O.S.' (Face Of Stud), a common wall framing annotation used to denote framing geometry. 2) This annotation directly relates to wall framing layout/coordination, not just a general related note. 3) Without knowing the bid item, the region would still be identified as a wall-framing annotation, so the evidence is specific and non-ambiguous. 4) The direct link to the bid item is provided by the explicit wall framing notation (F.O.S.), not by indirect cues such as same sheet or same trade. 5) No assumption is needed; evidence is visual and explicit. 6) OCR is not the deciding factor; the image content provides the direct clue. 7) No contradictory evidence or assumptions are required to reach this conclusion.",,1,561,region_000561,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,GENERAL_NOTE,F.O.S.,"The highlighted region contains the tag “F.O.S.” (Face Of Stud). The project legend (G-002.3) explicitly defines F.O.S. as Face Of Stud, which is a direct identifier used in wall framing/layout notation. The region is located on a Level 01 Floor Plan (Blocks C & D) where wall framing coordination notes would appear, tying directly to the Bid Item “Furnish & Install Wall Framing Layout And Coordination.”",DIRECT,RIGHT,HIGH,"The region visually shows the exact F.O.S. tag. The legend confirms F.O.S. means Face Of Stud, a specific wall framing reference, which directly supports the bid item’s scope of wall framing layout and coordination. No reliance on indirect reasoning or OCR alone.",,1,562,region_000562,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,GRID_REFERENCE,"Circular grid reference bubble labeled 'E5' along the plan boundary (grid E, line 5).","No direct evidence of bid item; region shows a grid/reference marker, not a finish, material, or detail identifying the wall framing work.",NONE,WRONG,HIGH,"The highlighted region is a grid reference bubble (E5) used for locating plan geometry. It does not identify, locate, or explicitly reference the bid item 'Furnish & Install Wall Framing Layout And Coordination' (Metal Framing). There is no direct drawing evidence tying this region to the bid item; relying on grid markers is indirect at best and not a direct association.",,2,563,region_000563,A-101CD,Furnish & Install Wall Framing Layout And Coordination
SUCCESS,DETAIL,"Diamond callouts with text: ""D2 – A-30"" and ""A2 – A-210"" (detail references)","No direct evidence visible linking this region to ""Furnish & Install Wall Framing Layout And Coordination"" (metal framing). The region only shows cross-reference callouts to other details, not wall framing layout or metal framing indications.",NONE,WRONG,HIGH,"1) The region contains diamond-shaped callout symbols with cross-reference text (D2 A-30 and A2 A-210), which are detail references rather than any material, finish, or framing indication. 2) There is no visible indication of wall framing layout, metal studs, or any direct reference to the bid item (Furnish & Install Wall Framing Layout And Coordination). 3) The cross-references point to other sheets/details, which is indirect at best and does not establish a direct association with the bid item. 4) OCR evidence is not used as primary evidence; the image itself shows no direct evidence of wall framing. 5) Therefore the region does not directly identify, locate, or reference the original bid item.",,2,564,region_000564,A-101CD,Furnish & Install Wall Framing Layout And Coordination
